"pais","provincia","municipio","ciudad"
"ARGENTINA","CATAMARCA","AMBATO","LAS_PIEDRAS_BLANCAS"
"ARGENTINA","BUENOS_AIRES","PUAN","ESTELA"
"REINO_UNIDO","LANCASHIRE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","LUGO","RIBADEO","SIN_INFORMAR"
"ARGENTINA","RIO_NEGRO","SAN_ANTONIO","SIN_INFORMAR"
"FRANCIA","BOURGOGNE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","VALENCIA","CARCAIXENT","SIN_INFORMAR"
"ARGENTINA","CORDOBA","SAN_JUSTO","COLONIA_VALTELINA"
"ESPAÑA","MALLORCA","FELANITX","SIN_INFORMAR"
"ARGENTINA","SANTIAGO_DEL_ESTERO","LORETO_","KILóMETRO_90"
"ARGENTINA","CATAMARCA","LA_PAZ","EL_CERCADO_"
"MEXICO","CHIHUAHUA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","ALMERIA","LAS_TURRE","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","POMáN","LAS_CASITAS_"
"ESPAÑA","TERUEL","ANDORRA","SIN_INFORMAR"
"ESPAÑA","ASTURIAS","LENA","SIN_INFORMAR"
"BRASIL","ESPIRITO_SANTO","VITóRIA","SIN_INFORMAR"
"BOLIVIA","EL_BENI","CERCADO","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","MAIPú","MONSALVO"
"ESPAÑA","GUIPUZCOA","ARRASATE_O_MONDRAGON","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","RODA_DE_BARA","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","BELéN_","LA_CUESTA"
"BRASIL","SANTA_CATARINA","CRICIúMA","CRICIúMA"
"ARGENTINA","SAN_LUIS","JUNíN_","ROSARIO_"
"ESPAÑA","HUELVA","CUMBRES_MAYORES","SIN_INFORMAR"
"REPUBLICA_POPULAR_CHINA","TIANJIN","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","RIO_NEGRO","GENERAL_ROCA","RIO_MAYO_"
"MEXICO","TLAXCALA","SANTA_CRUZ_TLAXCALA","SIN_INFORMAR"
"ESPAÑA","ZAMORA","CARBELLINO","SIN_INFORMAR"
"ESPAÑA","JAEN","ANDUJAR","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","LIBERTADOR_GENERAL_SAN_MARTíN_","EL_ARENAL_"
"BAHREIN","AL_MANAMAH","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","GUADALAJARA","HONTOBA","SIN_INFORMAR"
"ESPAÑA","GIRONA","PERALADA","SIN_INFORMAR"
"ESPAÑA","CADIZ","ZAHARA_DE_LA_SIERRA","SIN_INFORMAR"
"ESPAÑA","CORDOBA","BELMEZ","SIN_INFORMAR"
"EMIRATOS_ARABES_UNIDOS","RAS_AL_KHAIMAH","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","LAPRIDA","LAS_HERMANAS"
" ","CIUDAD AUTONOMA DE BS AS","COMUNA 5","ALMAGRO"
" ","CORDOBA","JUAREZ CELMAN","UCACHA"
" ","CIUDAD AUTONOMA DE BS AS","COMUNA 15","CHACARITA"
"ARGENTINA","JUJUY","COCHINOCA","CINCE_"
"ESPAÑA","CANTABRIA","POLANCO","SIN_INFORMAR"
"ESPAÑA","ORENSE","SANDIAS","SIN_INFORMAR"
"GUATEMALA","RETALHULEU","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","VILLABONA","SIN_INFORMAR"
" ","CORDOBA","GENERAL ROCA","HUINCA RENANCO"
"ESPAÑA","ORENSE","CELANOVA","SIN_INFORMAR"
" ","CORDOBA","SANTA MARIA","DESPEÑADEROS (EST. DR. LUCAS A. DE OLMOS)"
"ARGENTINA","ENTRE_RIOS","GUALEGUAY","GUALEGUAY"
"ARGENTINA","SAN_JUAN","POCITO","SIN_INFORMAR"
"ARGENTINA","TUCUMAN","TAFí_VIEJO_","TAFí_VIEJO"
"ARGENTINA","CHACO","QUITILIPI","QUITILIPI"
"ARGENTINA","BUENOS_AIRES","LINCOLN","LINCOLN"
"ARGENTINA","CHACO","SAN_FERNANDO","PUERTO_VILELAS_"
"ARGENTINA","BUENOS_AIRES","LINCOLN","PASTEUR"
"ARGENTINA","SANTA_FE","LA_CAPITAL","SAUCE_VIEJO"
"ARGENTINA","CATAMARCA","TINOGASTA","TATóN_"
"ARGENTINA","TUCUMAN","GRANEROS","LA_ESPERANZA"
"BOLIVIA","COCHABAMBA","CERCADO","CERCADO"
"ARGENTINA","CHACO","GENERAL_DONOVAN","LA_ESCONDIDA_"
"ARGENTINA","TUCUMAN","SIMOCA","MONTEAGUDO"
"ARGENTINA","CORDOBA","RíO_PRIMERO","LAS_SALADAS"
"ARGENTINA","TUCUMAN","CRUZ_ALTA","COLOMBRES"
"ARGENTINA","FORMOSA","PILCOMAYO","PALMA_SOLA_"
"ARGENTINA","BUENOS_AIRES","BERAZATEGUI","EL_PATO"
"ARGENTINA","SALTA","RIVADAVIA","LOS_BLANCOS_"
"ARGENTINA","RIO_NEGRO","ADOLFO_ALSINA","GUARDIA_MITRE_"
"ARGENTINA","SAN_JUAN","IGLESIA","LAS_FLORES_"
"ARGENTINA","TUCUMAN","LEALES","INGENIO_LEALES"
"ARGENTINA","SANTA_FE","LA_CAPITAL","ARROYO_AGUIAR"
"ARGENTINA","CORDOBA","TERCERO_ARRIBA","LAS_ISLETILLAS"
"ARGENTINA","SALTA","ANTA","PIQUETE_CABADO_"
"ARGENTINA","BUENOS_AIRES","BRANDSEN","GóMEZ"
"ARGENTINA","ENTRE_RIOS","PARANá","MARíA_GRANDE_SEGUNDA_"
"ARGENTINA","SANTA_FE","SAN_JERóNIMO","PUEBLO_IRIGOYEN"
"ARGENTINA","JUJUY","DR_MANUEL_BELGRANO","LOZANO,"
"ARGENTINA","BUENOS_AIRES","LA_COSTA","NUEVA_ATLANTIS"
"ARGENTINA","JUJUY","LEDESMA","CHALICAN_"
"BOLIVIA","POTOSI","ANTONIO_QUIJARRO","UYUNI"
"ARGENTINA","SAN_JUAN","JáCHAL","TAMBERíAS_"
"ARGENTINA","CORDOBA","TERCERO_ARRIBA","PUNTA_DEL_AGUA"
"ARGENTINA","NEUQUEN","ZAPALA","SANTO_DOMINGO__"
"ARGENTINA","BUENOS_AIRES","GENERAL_VIAMONTE","SAN_EMILIO"
"ARGENTINA","CATAMARCA","EL_ALTO","LOS_ÁLAMOS_"
"SUIZA","TICINO","SIN_INFORMAR","SIN_INFORMAR"
"REPUBLICA_DOMINICANA","ESPAILLAT","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SANTIAGO_DEL_ESTERO","LORETO_","CHUñA_ALBARDóN"
"ARGENTINA","CHACO","LIBERTAD","SIN_INFORMAR"
"JAPON","TOKYO","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","JUNíN_","LAS_PALOMAS_"
"ESPAÑA","MADRID","MANZANARES_EL_REAL","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","MASPUJOLS","SIN_INFORMAR"
"ESPAÑA","MALLORCA","SANT_LLORENÇ_DES_CARDASSAR","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","PARANá","ALCARáZ_"
"ARGENTINA","CATAMARCA","TINOGASTA","CERRO_NEGRO_"
"BOLIVIA","ORURO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","TERUEL","CALANDA","SIN_INFORMAR"
"HOLANDA","UTRECHT","SIN_INFORMAR","SIN_INFORMAR"
"CHILE","LIBERTADOR_GENERAL_BERNARDO_OHIGGINS","CARDENAL_CARO","PICHILEMU"
"ESPAÑA","BARCELONA","CERVELLO","SIN_INFORMAR"
"ARGENTINA","SALTA","METáN","ALTO_DEL_MISTOL_"
"ESPAÑA","MADRID","VILLANUEVA_DE_PERALES","SIN_INFORMAR"
"ARGENTINA","SALTA","CHICOANA","AGUA_NEGRA_"
"ESPAÑA","ALICANTE","FORMENTERA_DEL_SEGURA","SIN_INFORMAR"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ALBERDI_","CORONEL_MANUEL_LEONCIO_RICO"
"BRASIL","SANTA_CATARINA","ITAJAí","PENHA"
"ESPAÑA","BARCELONA","MONTMELO","SIN_INFORMAR"
"SUDAFRICA","FREE_STATE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","PALAU_SOLITÀ_I_PLEGAMANS","SIN_INFORMAR"
"BRASIL","PERNAMBUCO","RECIFE","JABOATãO_DOS_GUARARAPES"
"ISRAEL","TEL_AVIV","RAMAT_GAN","SIN_INFORMAR"
"ESTADOS_UNIDOS","MONTANA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","URRETXU","SIN_INFORMAR"
"ESPAÑA","MADRID","CAMPO_REAL","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","LOBERíA","ARENAS_VERDES"
"RUSIA","SAINT_PETERSBURG_CITY","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","CASTELLON","MONCOFA","SIN_INFORMAR"
"ESPAÑA","GUADALAJARA","YEBRA","SIN_INFORMAR"
"ESPAÑA","ZARAGOZA","MALUENDA","SIN_INFORMAR"
"RUSIA","ROSTOV","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BADAJOZ","BERLANGA","SIN_INFORMAR"
"ESPAÑA","MURCIA","FUENTE_ALAMO_DE_MURCIA","SIN_INFORMAR"
"FRENCH_SOUTHERN_TERRITORIES","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","JUNíN","SIN_INFORMAR"
"ESPAÑA","ALAVA","ZIGOITIA","SIN_INFORMAR"
"ARGENTINA","RIO_NEGRO","GENERAL_ROCA","Bº_PINO_AZUL_"
"BRASIL","DISTRITO_FEDERAL","DISTRITO_FEDERAL","RA_IX_CEILâNDIA"
"MEXICO","GUERRERO","CHILPANCINGO_DE_LOS_BRAVO","SIN_INFORMAR"
"BRASIL","RIO_DE_JANEIRO","RIO_DE_JANEIRO","MESQUITA"
"ESPAÑA","VALENCIA","ALFARP","SIN_INFORMAR"
"ESPAÑA","VALENCIA","BENAVITES","SIN_INFORMAR"
" ","CORDOBA","CRUZ DEL EJE","SAN MARCOS SIERRA"
" ","BUENOS AIRES","LA PLATA","JOSE MELCHOR ROMERO"
" ","CORDOBA","PUNILLA","SANTA MARIA DE PUNILLA"
" ","CORDOBA","GENERAL SAN MARTIN","ETRURIA"
" ","BUENOS AIRES","EZEIZA","AEROPUERTO INTERNACIONAL EZEIZA"
" ","SALTA","GENERAL GÜEMES","CAMPO SANTO"
"ESPAÑA","SORIA","SAN_ESTEBAN_DE_GORMAZ","SIN_INFORMAR"
"ESPAÑA","SALAMANCA","FRESNEDOSO","SIN_INFORMAR"
"ESPAÑA","NAVARRA","MURILLO_EL_FRUTO","SIN_INFORMAR"
"SUDAFRICA","NORTHERN_CAPE","SIN_INFORMAR","SIN_INFORMAR"
" ","JUJUY","SANTA CATALINA","CASIRA"
" ","SAN JUAN","RIVADAVIA","RIVADAVIA"
"ARGENTINA","SANTA_FE","GENERAL_LóPEZ","VENADO_TUERTO"
"ARGENTINA","SAN_JUAN","CHIMBAS","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","LA_CAPITAL","SANTA_FE"
"ARGENTINA","BUENOS_AIRES","AVELLANEDA","DOCK_SUD"
"ARGENTINA","BUENOS_AIRES","LA_PLATA","VILLA_ELISA"
"ARGENTINA","CATAMARCA","SANTA_ROSA","BAñADO_DE_OVANTA_"
"ARGENTINA","BUENOS_AIRES","MARCOS_PAZ","MARCOS_PAZ"
"ARGENTINA","CHACO","SARGENTO_CABRAL","COLONIAS_UNIDAS_"
"ARGENTINA","MENDOZA","MAIPú","LUZURIAGA"
"ARGENTINA","CORDOBA","SANTA_MARíA","LA_SERRANITA"
"ARGENTINA","SANTIAGO_DEL_ESTERO","CHOYA","FRíAS"
"ARGENTINA","BUENOS_AIRES","MAGDALENA","ARDITI"
"ARGENTINA","BUENOS_AIRES","ALMIRANTE_BROWN","DON_ORIONE"
"BRASIL","RIO_GRANDE_DO_SUL","PORTO_ALEGRE","PORTO_ALEGRE"
"ARGENTINA","CORDOBA","MARCOS_JUáREZ","LEONES"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","VERSALLES"
"ARGENTINA","SANTA_FE","LA_CAPITAL","RECREO"
"ARGENTINA","SALTA","MOLINOS","COLOMé_"
"ARGENTINA","SANTA_FE","SAN_JERóNIMO","DíAZ"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ALBERDI_","SANTOS_LUGARES"
"ARGENTINA","BUENOS_AIRES","LOBOS","SIN_INFORMAR"
"ARGENTINA","CHUBUT","CUSHAMEN","HOYO_DE_EPUYéN_"
"ARGENTINA","BUENOS_AIRES","GENERAL_ARENALES","FERRé"
"ARGENTINA","CATAMARCA","PACLíN","AMADORES_"
"ARGENTINA","RIO_NEGRO","BARILOCHE","MALLíN_AHOGADO_"
"ARGENTINA","SANTA_FE","VERA","FORTíN_OLMOS"
"ARGENTINA","CATAMARCA","SANTA_MARíA","LAS_MOJARRAS_"
"ARGENTINA","MENDOZA","TUPUNGATO","EL_PERAL"
"ARGENTINA","BUENOS_AIRES","RAMALLO","VILLA_GENERAL_SAVIO"
"ESTADOS_UNIDOS","MASSACHUSETTS","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","GUALEGUAYCHú","IRAZUSTA_"
"ARGENTINA","JUJUY","SAN_PEDRO","EL_PUESTO_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","GUASAYáN_","LAVALLE"
"ARGENTINA","SANTA_FE","CONSTITUCIóN","LA_VANGUARDIA"
"ARGENTINA","TUCUMAN","CRUZ_ALTA","LUISIANA"
"ARGENTINA","SAN_JUAN","CALINGASTA","TAMBERíAS_"
"ESPAÑA","TENERIFE","SANTA_CRUZ_DE_TENERIFE","SIN_INFORMAR"
"ARGENTINA","JUJUY","COCHINOCA","SANTUARIO_DE_TRES_POZOS"
"ITALIA","TOSCANA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","MENDOZA","MENDOZA_CAPITAL","9ª_SECCIóN_PARQUE_GENERAL_SAN_MARTíN"
"ARGENTINA","LA_PAMPA","CHICAL_CO","LA_HUMADA"
"COSTA_RICA","SAN_JOSE","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","PARANá","COLONIA_CRESPO_"
"ARGENTINA","CORRIENTES","GENERAL_ALVEAR","SIN_INFORMAR"
"ESPAÑA","SEVILLA","BORMUJOS","SIN_INFORMAR"
"ESPAÑA","MALAGA","TORREMOLINOS","SIN_INFORMAR"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ATAMISQUI","SOCONCHO"
"ARGENTINA","SAN_LUIS","BELGRANO_","ÁRBOL_SOLO_"
"ARGENTINA","SAN_JUAN","SAN_MARTíN","VILLA_SAN_MARTíN_"
"ARGENTINA","SALTA","RIVADAVIA","LA_ESPERANZA_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","CHOYA","LA_REPRESA"
"ARGENTINA","BUENOS_AIRES","CHASCOMúS","GáNDARA"
"ARGENTINA","SALTA","ROSARIO_DE_LA_FRONTERA","BALBOA_"
"ARGENTINA","SALTA","SANTA_VICTORIA","SAN_MARCOS_"
"ESPAÑA","TENERIFE","TACORONTE","SIN_INFORMAR"
"ESPAÑA","CASTELLON","OROPESA_DEL_MAR/ORPESA","SIN_INFORMAR"
"ESPAÑA","BARCELONA","CANOVELLES","SIN_INFORMAR"
"ESPAÑA","VALENCIA","SEDAVI","SIN_INFORMAR"
"LIBANO","BEYROUTH","CAZA_BEIRUT","BEIRUT"
"BRASIL","SANTA_CATARINA","TUBARãO","IMBITUBA"
"ARGENTINA","JUJUY","HUMAHUACA","CIANZO_"
"ESPAÑA","BARCELONA","PALAFOLLS","SIN_INFORMAR"
"COREA_DEL_SUR","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","PUAN","VILLA_CASTELAR_(ERIZE)"
"ARGENTINA","CATAMARCA","SANTA_MARíA","CASPICHANGO_"
"BOLIVIA","POTOSI","TOMáS_FRíAS","SIN_INFORMAR"
"MEXICO","NUEVO_LEON","APODACA","SIN_INFORMAR"
"POLONIA","KRAKOW","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","SALCEDA_DE_CASELAS","SIN_INFORMAR"
"ESLOVENIA","CELJE","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","YUCATAN","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","LA_CORUÑA","BOIRO","SIN_INFORMAR"
"REINO_UNIDO","HOUNSLOW","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","MORELOS","TEPOZTLáN","SIN_INFORMAR"
"ESPAÑA","LA_CORUÑA","ORDES","SIN_INFORMAR"
"ESPAÑA","ASTURIAS","SAN_MARTIN_DEL_REY_AURELIO","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CHACABUCO","PARAJE_SAN_VICENTE"
"LIBANO","MONT-LIBAN","CAZA_EL_METN","BAUCHRIEH"
"ESPAÑA","BARCELONA","SANT_ISCLE_DE_VALLALTA","SIN_INFORMAR"
"CHILE","LOS_LAGOS","OSORNO","SAN_PABLO"
"ARGENTINA","SALTA","GENERAL_JOSé_DE_SAN_MARTíN","EL_ESPINILLO_"
"ARGENTINA","CHUBUT","RIVADAVIA_","SIN_INFORMAR"
"BRASIL","RIO_GRANDE_DO_SUL","IJUí","IJUí"
"ARGENTINA","SAN_LUIS","CHACABUCO_","SAN_MIGUEL_"
"ESPAÑA","PONTEVEDRA","ARBO","SIN_INFORMAR"
"ARGENTINA","SALTA","CORDOBA","SIN_INFORMAR"
"POLONIA","SLASKIE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","CASTELLBELL_I_EL_VILAR","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","LA_PAZ","SAN_JOSE_"
"LIBANO","MONT-LIBAN","CAZA_ALEY","ALEY"
"BRASIL","SAO_PAULO","BAURU","BAURU"
"TAILANDIA","SAMUT_PRAKAN","SIN_INFORMAR","SIN_INFORMAR"
" ","CORDOBA","RIO CUARTO","RIO CUARTO"
" ","CORDOBA","UNION","BELL VILLE"
" ","CIUDAD AUTONOMA DE BS AS","COMUNA 13","BELGRANO"
" ","CORDOBA","RIO SEGUNDO","RIO SEGUNDO"
" ","JUJUY","SAN PEDRO","SAN PEDRO (EST. SAN PEDRO DE JUJUY)"
"ESPAÑA","HUESCA","ALMUDEVAR","SIN_INFORMAR"
" ","CORDOBA","RIO CUARTO","BULNES"
"ESPAÑA","TERUEL","SARRION","SIN_INFORMAR"
" ","MENDOZA","GUAYMALLEN","SAN JOSE"
"ARGENTINA","CHACO","ALMIRANTE_BROWN","CONCEPCIóN_DEL_BERMEJO_"
"ARGENTINA","BUENOS_AIRES","LA_PLATA","RINGUELET"
"ARGENTINA","BUENOS_AIRES","MAR_CHIQUITA","CORONEL_VIDAL"
"ARGENTINA","BUENOS_AIRES","ITUZAINGó","VILLA_UDAONDO"
"ARGENTINA","MENDOZA","TUPUNGATO","TUPUNGATO"
"ARGENTINA","FORMOSA","PIRANé","PALO_SANTO_"
"ESPAÑA","TARRAGONA","CALAFELL","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","MALVINAS_ARGENTINAS","VILLA_DE_MAYO"
"ARGENTINA","BUENOS_AIRES","VILLARINO","MAYOR_BURATOVICH_(ANTES_TRES_CHAñARES)"
"ARGENTINA","JUJUY","SUSQUES","CATUA_"
"ARGENTINA","NEUQUEN","PEHUENCHES","BARRANCAS_"
"ARGENTINA","BUENOS_AIRES","GENERAL_ARENALES","GENERAL_ARENALES"
"ARGENTINA","ENTRE_RIOS","CONCORDIA","ESTACIóN_YERúA_"
"ARGENTINA","LA_RIOJA","GENERAL_LAMADRID","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","ALBARDóN","EL_RINCóN_"
"ARGENTINA","BUENOS_AIRES","GENERAL_VIAMONTE","LA_DELFINA"
"ESPAÑA","MALLORCA","INCA","SIN_INFORMAR"
"ARGENTINA","LA_RIOJA","GENERAL_JUAN_FACUNDO_QUIROGA","SAN_ANTONIO_"
"ARGENTINA","LA_RIOJA","CORONEL_FELIPE_VARELA","PAGANCILLO_"
"ARGENTINA","CATAMARCA","EL_ALTO","GUAYAMBA_"
"ARGENTINA","BUENOS_AIRES","CHACABUCO","CASTILLA"
"ARGENTINA","SANTA_FE","SAN_JUSTO","LA_CAMILA"
"ARGENTINA","TUCUMAN","SIMOCA","YERBA_BUENA"
"ARGENTINA","SAN_JUAN","VALLE_FéRTIL","BALDES_DE_LAS_CHILCAS_"
"ESPAÑA","BARCELONA","GAVA","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","LA_CAPITAL","CANDIOTI"
"ARGENTINA","CORDOBA","RíO_SECO","LOS_HOYOS"
"ARGENTINA","LA_RIOJA","ARAUCO","VILLA_MAZáN_"
"ARGENTINA","CORDOBA","MINAS","TOSNO"
"ARGENTINA","BUENOS_AIRES","JUNíN","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","FRAY_MAMERTO_ESQUIú","POMANCILLO_OESTE_"
"ARGENTINA","ENTRE_RIOS","VICTORIA","LAGUNA_DEL_PESCADO_"
"ARGENTINA","CATAMARCA","SANTA_ROSA","LAS_CAñAS_"
"ARGENTINA","LA_RIOJA","SANAGASTA","HUACO_"
"ARGENTINA","LA_RIOJA","CASTRO_BARROS","SAN_PEDRO_"
"ARGENTINA","BUENOS_AIRES","CARLOS_CASARES","SANTO_TOMáS"
"COLOMBIA","CALDAS","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","CASTELLON","ONDA","SIN_INFORMAR"
"ARGENTINA","LA_PAMPA","MARACó","TREBOLARES_"
"BOLIVIA","TARIJA","JOSé_MARíA_AVILéS","JOSé_MARíA_AVILéS"
"MEXICO","BAJA_CALIFORNIA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","GIRONA","PALAFRUGELL","SIN_INFORMAR"
"ESPAÑA","TENERIFE","ROSARIO__EL","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","PILA","SIN_INFORMAR"
"ECUADOR","ESMERALDAS","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","TENERIFE","SAUZAL__EL","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","TINOGASTA","VILLA_LUJáN_"
"ESPAÑA","CANTABRIA","NOJA","SIN_INFORMAR"
"ESPAÑA","LLEIDA","BALAGUER","SIN_INFORMAR"
"BRASIL","PARAIBA","JOãO_PESSOA","JOãO_PESSOA"
"ESPAÑA","GUIPUZCOA","LASARTE_ORIA","SIN_INFORMAR"
"BOLIVIA","POTOSI","JOSé_MARíA_LINARES","PUNA"
"ARGENTINA","SALTA","MOLINOS","EL_CHURCAL__"
"ARGENTINA","BUENOS_AIRES","CARLOS_CASARES","COLONIA_MAURICIO"
"GEORGIA","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"HOLANDA","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"BELGICA","LUXEMBOURG","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","VALENCIA","PILES","SIN_INFORMAR"
"ESPAÑA","MENORCA","CASTELL__ES","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","ANDALGALá","LA_MESADA"
"ARGENTINA","BUENOS_AIRES","LOBERíA","EL_LENGUARAZ"
"MEXICO","MEXICO","TEXCOCO","SIN_INFORMAR"
"ARGENTINA","CHUBUT","BIEDMA","ARROYO_VERDE_"
"ESPAÑA","LA_CORUÑA","VEDRA","SIN_INFORMAR"
"BRASIL","DISTRITO_FEDERAL","DISTRITO_FEDERAL","RA_X_GUARá"
"ESPAÑA","MADRID","GARGANTILLA_DEL_LOZOYA_Y_PINILLA_DE_BUITRAGO","SIN_INFORMAR"
"ARGENTINA","LA_RIOJA","INDEPENDENCIA","PAGANZO__"
"ESPAÑA","GIRONA","CORNELLA_DEL_TERRI","SIN_INFORMAR"
"MEXICO","MEXICO","AMECAMECA","SIN_INFORMAR"
"CHILE","VALPARAISO","MARGA_MARGA","OLMUé"
"BOLIVIA","COCHABAMBA","CARRASCO","POCONA"
"JAMAICA","SAINT_JAMES","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","AVELLANEDA","DOCK_SUD"
"ESPAÑA","HUELVA","PALOS_DE_LA_FRONTERA","SIN_INFORMAR"
"MEXICO","SONORA","NAVOJOA","SIN_INFORMAR"
"COREA_DEL_SUR","CHOLLA-NAMDO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","TERUEL","MAS_DE_LAS_MATAS","SIN_INFORMAR"
"ESPAÑA","ALMERIA","ALCUDIA_DE_MONTEAGUD","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","LAPRIDA","PUEBLO_NUEVO"
" ","BUENOS AIRES","HURLINGHAM","HURLINGHAM"
"CHILE","LIBERTADOR_GENERAL_BERNARDO_OHIGGINS","COLCHAGUA","NANCAGUA"
"ESPAÑA","ORENSE","MONTERREI","SIN_INFORMAR"
"ESPAÑA","ALBACETE","MAHORA","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","BALIARRAIN","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","ARRATZU","SIN_INFORMAR"
" ","CORDOBA","MARCOS JUAREZ","CRUZ ALTA"
" ","BUENOS AIRES","LA MATANZA","VILLA  EDUARDO MADERO"
"ARGENTINA","SALTA","GENERAL_JOSé_DE_SAN_MARTíN","TARTAGAL_"
"ARGENTINA","TUCUMAN","LEALES","SIN_INFORMAR"
"ARGENTINA","CHACO","PRESIDENCIA_DE_LA_PLAZA","PRESIDENCIA_DE_LA_PLAZA"
"ARGENTINA","SALTA","ORáN","HIPóLITO_YRIGOYEN_"
"ARGENTINA","CORRIENTES","ITATí_","RAMADA_PASO"
"ARGENTINA","MISIONES","IGUAZú","PUERTO_LIBERTAD_"
"ARGENTINA","CORDOBA","CRUZ_DEL_EJE","VILLA_DE_SOTO"
"ARGENTINA","MENDOZA","TUNUYáN","EL_TOTORAL"
"ARGENTINA","BUENOS_AIRES","TRES_DE_FEBRERO","PABLO_PODESTá"
"ARGENTINA","SANTA_CRUZ","DESEADO","CAñADóN_SECO"
"ARGENTINA","CHACO","OHiggins","LA_CLOTILDE_"
"ARGENTINA","SAN_JUAN","NUEVE_DE_JULIO","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CORONEL_DORREGO","BALNEARIO_MARISOL"
"ARGENTINA","TUCUMAN","LEALES","VILLA_DE_LEALES"
"ARGENTINA","CORDOBA","SAN_JUSTO","TORO_PUJIO"
"ARGENTINA","CHACO","BERMEJO","GENERAL_VEDIA_"
"ARGENTINA","SANTA_FE","SAN_JERóNIMO","SAN_FABIáN"
"ARGENTINA","TUCUMAN","GRANEROS","GRANEROS"
"ARGENTINA","SANTA_FE","SAN_CRISTóBAL","LA_LUCILA"
"ARGENTINA","JUJUY","SANTA_BáRBARA","EL_PIQUETE_"
"ARGENTINA","SANTA_FE","SAN_JERóNIMO","LóPEZ"
"ARGENTINA","SANTA_FE","SAN_MARTíN","CRISPI"
"ARGENTINA","SANTIAGO_DEL_ESTERO","COPO","VILLA_MATOQUE"
