"PAIS","PROVINCIA","MUNICIPIO"
"ARGENTINA","BUENOS_AIRES","ESTEBAN_ECHEVERRíA"
"ARGENTINA","BUENOS_AIRES","MORENO"
"ARGENTINA","BUENOS_AIRES","BOLíVAR"
"ESTADOS_UNIDOS","NEW_YORK","SIN_INFORMAR"
"ARGENTINA","RIO_NEGRO","EL_CUY"
"ARGENTINA","LA_PAMPA","LOVENTUé"
"ESPAÑA","MADRID","COLMENAREJO"
"ESPAÑA","BARCELONA","MASNOU__EL"
"ARGENTINA","LA_PAMPA","LIMAY_MAHUIDA"
"ALEMANIA","SACHSEN","SIN_INFORMAR"
"ESPAÑA","GIRONA","PUIGCERDA"
"ESPAÑA","MALAGA","TORREMOLINOS"
"COSTA_RICA","GUANACASTE","SIN_INFORMAR"
"BOLIVIA","ORURO","SIN_INFORMAR"
"ESPAÑA","CIUDAD_REAL","CIUDAD_REAL"
"ESPAÑA","MALLORCA","MONTUÏRI"
"UCRANIA","KHARKIVS_KA_OBLAST","SIN_INFORMAR"
"ESPAÑA","MALLORCA","SANTA_MARÍA_DEL_CAMÍ"
"MALASIA","JOHOR","SIN_INFORMAR"
"MEXICO","JALISCO","TEQUILA"
"ESPAÑA","VALENCIA","QUARTELL"
"ESPAÑA","PONTEVEDRA","REDONDELA"
"ESPAÑA","TENERIFE","ARAFO"
"ESPAÑA","JAEN","ANDUJAR"
"ESPAÑA","MURCIA","ALGUAZAS"
"ESPAÑA","SEVILLA","GINES"
"ESPAÑA","VALENCIA","QUART_DE_POBLET"
"REINO_UNIDO","SWINDON","SIN_INFORMAR"
"EL_SALVADOR","SIN_INFORMAR","SIN_INFORMAR"
" ","CORDOBA","PUNILLA"
" ","BUENOS AIRES","PRESIDENTE PERON"
"ESPAÑA","TOLEDO","ALMOROX"
"ESPAÑA","PONTEVEDRA","MOAÑA"
"REINO_UNIDO","LANCASHIRE","SIN_INFORMAR"
"ESPAÑA","MADRID","CAMPO_REAL"
"ESPAÑA","GIRONA","SANT_PERE_PESCADOR"
"LIBANO","LIBAN-SUD","CAZA_JEZZINE"
"ESPAÑA","VALENCIA","CANALS"
"ESPAÑA","BARCELONA","TORRELLES_DE_LLOBREGAT"
"ESPAÑA","TOLEDO","MADRIDEJOS"
"MALASIA","MELAKA","SIN_INFORMAR"
"ISRAEL","HAZAFON","NATZRAT_ILLIT"
"ESPAÑA","CIUDAD_REAL","ALMAGRO"
"PAPUA_NUEVA_GUINEA","SANDAUN","SIN_INFORMAR"
"ESPAÑA","VALENCIA","AYORA"
"ESPAÑA","ZARAGOZA","AÑON_DE_MONCAYO"
"ESPAÑA","TARRAGONA","RIUDECANYES"
"ESPAÑA","ALICANTE","SENIJA"
"ESPAÑA","TARRAGONA","BORGES_DEL_CAMP__LES"
"ARGENTINA","SIN_INFORMAR","TIGRE"
"ESPAÑA","GIRONA","CRUILLES_MONELLS_SAD__L´HEURA"
"ARGENTINA","BUENOS_AIRES","ALMIRANTE_BROWN"
"ARGENTINA","CORRIENTES","SAN_ROQUE"
"ARGENTINA","JUJUY","HUMAHUACA"
"ARGENTINA","LA_RIOJA","VINCHINA"
"ISRAEL","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","DISTRITO_FEDERAL","SIN_INFORMAR"
"COSTA_RICA","SAN_JOSE","SIN_INFORMAR"
"ESTADOS_UNIDOS","OREGON","SIN_INFORMAR"
"ESPAÑA","VALENCIA","MANISES"
"ESPAÑA","TARRAGONA","TORTOSA"
"REINO_UNIDO","BIRMINGHAM","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","JOAçABA"
"ESPAÑA","BADAJOZ","MERIDA"
"ESPAÑA","BADAJOZ","VILLANUEVA_DE_LA_SERENA"
"ESPAÑA","AVILA","NAVAS_DEL_MARQUES__LAS"
" ","JUJUY","DR. MANUEL BELGRANO"
"ESPAÑA","VIZCAYA","GETXO"
"ESPAÑA","CASTELLON","NULES"
"ESPAÑA","NAVARRA","ORCOYEN"
" ","BUENOS AIRES","TRES DE FEBRERO"
"MEXICO","PUEBLA","CUETZALAN_DEL_PROGRESO"
"ESPAÑA","MADRID","CERCEDILLA"
"ESPAÑA","MADRID","CHAPINERIA"
"ANTILLAS_HOLANDESAS","NETHERLANDS_ANTILLES_(GENERAL)","SIN_INFORMAR"
"ESPAÑA","ZARAGOZA","ZUERA"
"JAMAICA","SAINT_JAMES","SIN_INFORMAR"
"ESPAÑA","MADRID","CHINCHON"
"BRASIL","MARANHAO","SIN_INFORMAR"
"ESPAÑA","MADRID","NAVALAGAMELLA"
"ESPAÑA","BARCELONA","SANT_POL_DE_MAR"
"MEXICO","JALISCO","TONALá"
"ESPAÑA","ORENSE","PEREIRO_DE_AGUIAR"
"ESPAÑA","LLEIDA","JUNEDA"
"ESPAÑA","NAVARRA","ZUGARRAMURDI"
"RUMANIA","CONSTANTA","SIN_INFORMAR"
"ESPAÑA","TOLEDO","CABAÑAS_DE_LA_SAGRA"
"ESPAÑA","GIRONA","PORT_DE_LA_SELVA__EL"
"ARGENTINA","CHUBUT","FUTALEUFú"
"ARGENTINA","BUENOS_AIRES","GENERAL_BELGRANO"
"ARGENTINA","LA_RIOJA","FAMATINA"
"ESPAÑA","VALENCIA","ALBERIC"
"ESPAÑA","ALICANTE","ORIHUELA"
"MEXICO","CHIHUAHUA","CUAUHTéMOC"
"BOLIVIA","POTOSI","JOSé_MARíA_LINARES"
"MEXICO","GUERRERO","ACAPULCO_DE_JUáREZ"
"ESPAÑA","MALAGA","CADIZ"
"ESPAÑA","SEVILLA","MARCHENA"
"HONDURAS","COLON","SIN_INFORMAR"
"REINO_UNIDO","SUTTON","SIN_INFORMAR"
"LIBANO","LIBAN-NORD","CAZA_KOURA"
"ARGELIA","ORAN","SIN_INFORMAR"
"REPUBLICA_POPULAR_CHINA","ZHEJIANG","SIN_INFORMAR"
" ","BUENOS AIRES","PINAMAR"
"ESPAÑA","TOLEDO","OLIAS_DEL_REY"
"COREA_DEL_SUR","KANGWON-DO","SIN_INFORMAR"
"ESPAÑA","LA_RIOJA","MEDRANO"
"MEXICO","MORELOS","TEMIXCO"
"ARABIA_SAUDITA","AL_QASIM","SIN_INFORMAR"
"ISRAEL","HADAROM","ARAD"
"ESPAÑA","MADRID","VALDILECHA"
"MEXICO","PUEBLA","CUAUTLANCINGO"
"ESPAÑA","ALICANTE","ALGORFA"
" ","CORRIENTES","CAPITAL"
"ESPAÑA","ALBACETE","ALMANSA"
"REINO_UNIDO","NORTHAMPTONSHIRE","SIN_INFORMAR"
"BRASIL","PARANA","LAPA"
"ARMENIA","SHIRAK","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","BARRO"
"ESPAÑA","CASTELLON","VALLADOLID"
"ESPAÑA","TOLEDO","PANTOJA"
"MEXICO","CHIAPAS","CHIAPA_DE_CORZO"
"ESPAÑA","PONTEVEDRA","OIA"
"ESPAÑA","TOLEDO","REAL_DE_SAN_VICENTE__EL"
"ESPAÑA","TARRAGONA","SANTA_BARBARA"
"ARABIA_SAUDITA","AL_MADINAH","SIN_INFORMAR"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","LA_PLATA"
"REINO_UNIDO","GWENT","SIN_INFORMAR"
" ","BUENOS AIRES","PUNTA INDIO"
"ARGENTINA","MISIONES","CAINGUáS"
"ARGENTINA","ENTRE_RIOS","FEDERACIóN"
"ARGENTINA","ENTRE_RIOS","ISLAS_DEL_IBICUY"
"PERU","LIMA","SIN_INFORMAR"
"ARGENTINA","JUJUY","SANTA_CATALINA"
"VENEZUELA","CARABOBO","SIN_INFORMAR"
"BRASIL","PERNAMBUCO","SIN_INFORMAR"
"CHILE","LIBERTADOR_GENERAL_BERNARDO_OHIGGINS","CACHAPOAL"
"PERU","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","GIRONA","SIN_INFORMAR"
"ESPAÑA","CIUDAD_REAL","PUERTOLLANO"
"BRASIL","PARANA","FOZ_DO_IGUAçU"
"ESPAÑA","MADRID","LOECHES"
"ESPAÑA","GUADALAJARA","YEBES"
"ESPAÑA","LA_CORUÑA","FERROL"
"TAILANDIA","KRUNG_THEP","SIN_INFORMAR"
"SUIZA","THURGAU","SIN_INFORMAR"
"ESPAÑA","LUGO","VIVEIRO"
"ESPAÑA","CADIZ","ARCOS_DE_LA_FRONTERA"
"ESPAÑA","TOLEDO","FUENSALIDA"
"MEXICO","VERACRUZ-LLAVE","SIN_INFORMAR"
"MEXICO","TABASCO","SIN_INFORMAR"
" ","CORDOBA","CORDOBA"
" ","LA RIOJA","GENERAL BELGRANO"
"IRLANDA","LEITRIM","SIN_INFORMAR"
"MEXICO","SAN_LUIS_POTOSI","SOLEDAD_DE_GRACIANO_SáNCHEZ"
"ESPAÑA","BADAJOZ","ZAHINOS"
" ","SAN LUIS","GENERAL PEDERNERA"
"ESPAÑA","ALICANTE","DOLORES"
"ESPAÑA","ORENSE","LEIRO"
"ESPAÑA","BARCELONA","SANT_LLORENÇ_D´HORTONS"
"ARGENTINA","MOVILES","SAN_LUIS_CAPITAL"
"ESPAÑA","GIRONA","TORROELLA_DE_FLUVIA"
"GRECIA","IRAKLION","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","FRUNIZ"
" ","BUENOS AIRES","MONTE"
"MACEDONIA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","MISIONES","OBERá"
"ESPAÑA","MALAGA","BENALMADENA"
"COLOMBIA","NORTE_DE_SANTANDER","SIN_INFORMAR"
"MEXICO","AGUASCALIENTES","AGUASCALIENTES"
"BOLIVIA","TARIJA","ANICETO_ARCE"
"CANADA","ALBERTA","SIN_INFORMAR"
"ESPAÑA","LLEIDA","SIN_INFORMAR"
"ESPAÑA","CADIZ","TARIFA"
"PORTUGAL","GUARDA","SIN_INFORMAR"
"FRANCIA","PROVENCE-ALPES-COTE_D_AZUR","SIN_INFORMAR"
"BRASIL","RIO_GRANDE_DO_SUL","GRAMADO-CANELA"
"MEXICO","OAXACA","VILLA_DE_ETLA"
"REINO_UNIDO","OXFORDSHIRE","SIN_INFORMAR"
"ESPAÑA","GRANADA","GABIAS__LAS"
"ESPAÑA","NAVARRA","BURLADA"
"ESLOVENIA","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","MEXICO","LERMA"
"BRASIL","RIO_GRANDE_DO_SUL","SANTO_ÂNGELO"
"BOLIVIA","POTOSI","NOR_CHICHAS"
"KUWAIT","AL_KUWAYT","SIN_INFORMAR"
" ","BUENOS AIRES","MALVINAS ARGENTINAS"
"ESPAÑA","MALLORCA","LLORET_DE_VISTALEGRE"
"ESPAÑA","BARCELONA","SANT_JOAN_DE_VILATORRADA"
"ESPAÑA","SEGOVIA","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","SAN_PEDRO_DEL_ROMERAL"
"REPUBLICA_DOMINICANA","DUARTE","SIN_INFORMAR"
"COLOMBIA","META","SIN_INFORMAR"
"ESLOVENIA","IVANCNA_GORICA","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","AMOREBIETA_ETXANO"
"NUEVA_ZELANDA","WAIRARAPA_SOUTH","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","BAREYO"
"ARGENTINA","SAN_LUIS","GENERAL_LóPEZ"
"ARGENTINA","CAMION_(1) ","EZEIZA"
"ESPAÑA","GUIPUZCOA","ITSASONDO"
"GHANA","GREATER_ACCRA","SIN_INFORMAR"
"ESPAÑA","GIRONA","VILAJUIGA"
"ARGENTINA","MISIONES","POSADAS"
"ARGENTINA","CHACO","LIBERTADOR_GENERAL_SAN_MARTíN"
"ARGENTINA","BUENOS_AIRES","MONTE"
"ARGENTINA","SAN_JUAN","ANGACO"
"BRASIL","SAO_PAULO","SãO_PAULO"
"ESPAÑA","MADRID","ROZAS_DE_MADRID__LAS"
"BRASIL","MINAS_GERAIS","BELO_HORIZONTE"
"BRASIL","RIO_DE_JANEIRO","SIN_INFORMAR"
"COLOMBIA","VALLE_DEL_CAUCA","SIN_INFORMAR"
"SUIZA","SCHAFFHAUSEN","SIN_INFORMAR"
"ESPAÑA","GUADALAJARA","GUADALAJARA"
"ESPAÑA","SEVILLA","MAIRENA_DEL_ALJARAFE"
"ESPAÑA","MADRID","FUENLABRADA"
"ESPAÑA","MADRID","ALGETE"
"MEXICO","MICHOACAN_DE_OCAMPO","SIN_INFORMAR"
"CHILE","REGION_METROPOLITANA","MELIPILLA"
"REPUBLICA_POPULAR_CHINA","GUANGDONG","SIN_INFORMAR"
"ESPAÑA","GIRONA","FIGUERES"
"Paises_Bajos","OVERIJSSEL","SIN_INFORMAR"
"SERBIA","SIN-INFORMAR","SIN_INFORMAR"
"REINO_UNIDO","NORTH_YORKSHIRE","SIN_INFORMAR"
"MEXICO","JALISCO","LA_HUERTA"
"BRASIL","SANTA_CATARINA","SãO_BENTO_DO_SUL"
"MEXICO","OAXACA","EL_ESPINAL"
"ESPAÑA","TOLEDO","ESCALONA"
"EMIRATOS_ARABES_UNIDOS","RAS_AL_KHAIMAH","SIN_INFORMAR"
"ESPAÑA","SALAMANCA","SAN_CRISTOBAL_DE_LA_CUESTA"
"ESPAÑA","MALAGA","ALORA"
"GUATEMALA","JALAPA","SIN_INFORMAR"
"ESPAÑA","TERUEL","MOSQUERUELA"
"MEXICO","TABASCO","TEAPA"
"ARGENTINA","MENDOZA","FLORENCIO_VARELA"
"ESPAÑA","PONTEVEDRA","RIBADUMIA"
" ","BUENOS AIRES","ENSENADA"
"MEXICO","TLAXCALA","PANOTLA"
"ESPAÑA","TARRAGONA","MASDENVERGE"
"ARGENTINA","SANTA_CRUZ","DESEADO"
"ARGENTINA","BUENOS_AIRES","TORNQUIST"
"ARGENTINA","CORRIENTES","BELLA_VISTA"
"ARGENTINA","BUENOS_AIRES","GENERAL_VIAMONTE"
"ARGENTINA","CORRIENTES","GENERAL_ALVEAR"
"ARGENTINA","BUENOS_AIRES","VILLA_GESELL"
"ARGENTINA","BUENOS_AIRES","TAPALQUé"
"BRASIL","BAHIA","SIN_INFORMAR"
"URUGUAY","SORIANO","SIN_INFORMAR"
"REINO_UNIDO","NEWCASTLE_UPON_TYNE","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","JUIZ_DE_FORA"
"ESPAÑA","ASTURIAS","MIERES_DEL_CAMINO"
"ESPAÑA","LA_CORUÑA","BETANZOS"
"ESPAÑA","MALAGA","OJEN"
"GEORGIA","SIN_INFORMAR","SIN_INFORMAR"
"SUIZA","FRIBOURG","SIN_INFORMAR"
"MEXICO","NUEVO_LEON","MONTEMORELOS"
"FRANCIA","BRETAGNE","SIN_INFORMAR"
"BELGICA","BRABANT_WALLON","SIN_INFORMAR"
"ESPAÑA","VALENCIA","ALAQUAS"
"INDONESIA","YOGYAKARTA","SIN_INFORMAR"
" ","BUENOS AIRES","CHIVILCOY"
"MEXICO","MEXICO","OCOYOACAC"
"ESPAÑA","TENERIFE","ICOD_DE_LOS_VINOS"
"ESPAÑA","TENERIFE","SAN_JUAN_DE_LA_RAMBLA"
"BRASIL","PARANA","APUCARANA"
"SUECIA","BLEKINGE_LAN","SIN_INFORMAR"
" ","BUENOS AIRES","CORONEL SUAREZ"
"MEXICO","TAMAULIPAS","MATAMOROS"
"ESPAÑA","JAEN","ARJONILLA"
"ESPAÑA","CANTABRIA","COLINDRES"
"MOZAMBIQUE","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CAMION_(1) ","COMANDANTE_FERNáNDEZ"
"ESPAÑA","SALAMANCA","GALINDO_Y_PERAHUY"
"REPUBLICA_POPULAR_CHINA","HAINAN","SIN_INFORMAR"
"ESPAÑA","VALENCIA","PETRES"
"ARGENTINA","ENTRE_RIOS","CONCORDIA"
"ARGENTINA","SANTIAGO_DEL_ESTERO","FIGUEROA_"
"ESPAÑA","VALENCIA","ALGEMESI"
"ESPAÑA","TARRAGONA","SALOU"
"ESPAÑA","MALLORCA","CAPDEPERA"
"ESPAÑA","MALAGA","ALHAURIN_EL_GRANDE"
"ESPAÑA","BARCELONA","CANET_DE_MAR"
"ESPAÑA","NAVARRA","VERA_DE_BIDASOA"
"MEXICO","JALISCO","TAPALPA"
"ESPAÑA","SALAMANCA","ENCINAS_DE_ABAJO"
"ESPAÑA","NAVARRA","CAPARROSO"
"GUATEMALA","JUTIAPA","SIN_INFORMAR"
"REINO_UNIDO","CONWY","SIN_INFORMAR"
"BRASIL","PARANA","PARANAVAí"
"ESPAÑA","BADAJOZ","DON_ALVARO"
" ","MENDOZA","GUAYMALLEN"
"ESPAÑA","GRANADA","CORTES_DE_BAZA"
"ESPAÑA","ALMERIA","ANTAS"
"ESPAÑA","CACERES","CAÑAMERO"
"ESPAÑA","CANTABRIA","ARGOÑOS"
"ESPAÑA","MADRID","VALDEPIELAGOS"
"ESPAÑA","GRANADA","LOJA"
"ESPAÑA","MALAGA","BURGO_EL"
"ESPAÑA","TENERIFE","TIJARAFE"
"ESPAÑA","TARRAGONA","PINELL_DE_BRAI__EL"
"ARGENTINA","MISIONES","ELDORADO"
"ARGENTINA","BUENOS_AIRES","MALVINAS_ARGENTINAS"
"ARGENTINA","BUENOS_AIRES","GENERAL_ALVARADO"
"ARGENTINA","BUENOS_AIRES","BRANDSEN"
"ARGENTINA","CHUBUT","ALTO_RíO_SENGUER_"
"ESPAÑA","GUIPUZCOA","IRUN"
"ESPAÑA","MADRID","NAVALCARNERO"
"BAHAMAS","NEW_PROVIDENCE","SIN_INFORMAR"
"CHILE","REGION_METROPOLITANA","TALAGANTE"
"ESPAÑA","MALLORCA","SANT_LLORENÇ_DES_CARDASSAR"
"ESPAÑA","VALENCIA","ALDAIA"
"ESPAÑA","ALICANTE","ALCALALI"
"SUIZA","VALAIS","SIN_INFORMAR"
"ESPAÑA","TOLEDO","CHOZAS_DE_CANALES"
"CHILE","SIN_INFORMAR","COYHAIQUE"
"ESPAÑA","VALENCIA","BENETUSSER"
"SUIZA","NEUCHATEL","SIN_INFORMAR"
"ESPAÑA","MALLORCA","CAMPANET"
"SUIZA","ZUG","SIN_INFORMAR"
"ESPAÑA","CIUDAD_REAL","VILLARTA_DE_SAN_JUAN"
"LIBANO","BEQAA","CAZA_BEQAA_GHARBI"
"ESPAÑA","ZAMORA","FUENTESAUCO"
"BRASIL","ESPIRITO_SANTO","RIO_DE_JANEIRO"
"ESPAÑA","GRANADA","GUALCHOS"
"GIBRALTAR","GIBRALTAR_(GENERAL)","SIN_INFORMAR"
"ESPAÑA","GIRONA","SANT_JOAN_LES_FONTS"
"ESPAÑA","CANTABRIA","CAMARGO"
"REINO_UNIDO","DERBYSHIRE","SIN_INFORMAR"
"MEXICO","MORELOS","TLAYACAPAN"
"ESPAÑA","CADIZ","CHIPIONA"
"ESPAÑA","GIRONA","AVINYONET_DE_PUIGVENTOS"
"ESPAÑA","TERUEL","MONROYO"
"SUECIA","VASTMANLANDS_LAN","SIN_INFORMAR"
"MEXICO","MEXICO","JALTENCO"
"ESPAÑA","PONTEVEDRA","ARBO"
"ESPAÑA","ASTURIAS","ILLAS"
"ESPAÑA","TOLEDO","VILLANUEVA_DE_ALCARDETE"
"ESPAÑA","TOLEDO","MONTEARAGON"
"ARGENTINA","MISIONES","SAN_IGNACIO"
"ARGENTINA","MENDOZA","LA_PAZ"
"ESPAÑA","SEVILLA","DOS_HERMANAS"
"ESPAÑA","MALAGA","ANTEQUERA"
"ESPAÑA","BARCELONA","ESPARREGUERA"
"ESPAÑA","PONTEVEDRA","SOUTOMAIOR"
"ESPAÑA","VIZCAYA","IURRETA"
"MALTA","MALTA_(GENERAL)","SIN_INFORMAR"
"ESPAÑA","MADRID","VALVERDE_DE_ALCALA"
"ESPAÑA","GUADALAJARA","ALOVERA"
"ESPAÑA","BARCELONA","OLIVELLA"
"MEXICO","OAXACA","SANTA_MARíA_TONAMECA"
"REINO_UNIDO","WESTMINSTER","SIN_INFORMAR"
"SAN_MARINO","FIORENTINO","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","SOPELANA"
"ESPAÑA","ALMERIA","CHIRIVEL"
"ISRAEL","HAMERKAZ","REJOVOT"
"ESPAÑA","TOLEDO","QUINTANAR_DE_LA_ORDEN"
" ","BUENOS AIRES","HURLINGHAM"
"LITUANIA","VILNIAUS_APSKRITIS","SIN_INFORMAR"
"BRASIL","SAO_PAULO","BOTUCATU"
"ESTONIA","TALLINN","SIN_INFORMAR"
"DINAMARCA","ROSKILDE","SIN_INFORMAR"
"ISRAEL","HEFA","SIN_INFORMAR"
"ESPAÑA","NAVARRA","URRAUL_BAJO"
"ESPAÑA","PONTEVEDRA","ESTRADA__A"
"ESPAÑA","LA_CORUÑA","PADERNE"
"NUEVA_ZELANDA","WHANGAREI","SIN_INFORMAR"
"ESPAÑA","TOLEDO","COBISA"
"MEXICO","TLAXCALA","SIN_INFORMAR"
"ESPAÑA","NAVARRA","CIRAUQUI"
"ESPAÑA","CIUDAD_REAL","PORZUNA"
"BRASIL","RIO_GRANDE_DO_SUL","CARAZINHO"
"ARGENTINA","BUENOS_AIRES","PILAR"
"ARGENTINA","TUCUMAN","TAFí_VIEJO_"
"ARGENTINA","TUCUMAN","GRANEROS"
"ESPAÑA","VALENCIA","OLIVA"
"ESPAÑA","MALLORCA","SANT_JOAN"
"ECUADOR","LOS_RIOS","SIN_INFORMAR"
"ESPAÑA","ALICANTE","ELCHE"
"ESPAÑA","PONTEVEDRA","MOS"
"ESPAÑA","HUELVA","TRIGUEROS"
"PARAGUAY","BUENOS_AIRES","BERAZATEGUI"
"ESPAÑA","ALMERIA","GARRUCHA"
"TAILANDIA","CHON_BURI","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","RAMALES_DE_LA_VICTORIA"
"ESPAÑA","VIZCAYA","GUEÑES"
"ALBANIA","VLORE","SIN_INFORMAR"
"MOZAMBIQUE","MANICA","SIN_INFORMAR"
"ESPAÑA","ALMERIA","PECHINA"
"ESPAÑA","MALLORCA","CONSELL"
"ESPAÑA","CANTABRIA","MEDIO_CUDEYO"
"ESPAÑA","ZARAGOZA","PINSEQUE"
"ESPAÑA","ZARAGOZA","MUELA__LA"
"BRASIL","TOCANTINS","GURUPI"
"POLONIA","LODZKIE","SIN_INFORMAR"
"BRASIL","SERGIPE","ARACAJU"
"REINO_UNIDO","LUTON","SIN_INFORMAR"
"CHILE","ARICA_Y_PARINACOTA","SIN_INFORMAR"
"ESPAÑA","HUELVA","CARTAYA"
"ESPAÑA","BURGOS","MEDINA_DE_POMAR"
"ESPAÑA","ZAMORA","REVELLINOS"
"ESPAÑA","VALENCIA","MELIANA"
"ESPAÑA","GIRONA","CABANES"
"BRASIL","MINAS_GERAIS","SETE_LAGOAS"
"ESPAÑA","BARCELONA","GRANADA__LA"
"IRLANDA","CLARE","SIN_INFORMAR"
"FINLANDIA","EASTERN_FINLAND","SIN_INFORMAR"
"REINO_UNIDO","BOLTON","SIN_INFORMAR"
"REINO_UNIDO","WOKINGHAM","SIN_INFORMAR"
"Paises_Bajos","ZEELAND","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","SANTA_COLOMA_DE_QUERALT"
"ESPAÑA","AVILA","NAVAHONDILLA"
"ESPAÑA","ZAMORA","JAMBRINA"
"CUBA","CIENFUEGOS","SIN_INFORMAR"
"MEXICO","CAMPECHE","CALKINí"
"MACEDONIA","GEVGELIJA","SIN_INFORMAR"
"ESPAÑA","ALBACETE","TOBARRA"
"MEXICO","VERACRUZ-LLAVE","FORTíN"
"ESPAÑA","JAEN","VILLARES__LOS"
"BRASIL","RIO_DE_JANEIRO","SANTA_MARIA_MADALENA"
" ","SALTA","LA CALDERA"
"ESPAÑA","VALENCIA","GUADASEQUIES"
"ARGENTINA","BUENOS_AIRES","ARRECIFES"
"ARGENTINA","SANTIAGO_DEL_ESTERO","AGUIRRE_"
"ESPAÑA","ALICANTE","ALICANTE"
"ESTADOS_UNIDOS","CALIFORNIA","LOS_ANGELES"
"PARAGUAY","SIN_INFORMAR","SIN_INFORMAR"
"COLOMBIA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","MADRID","MOSTOLES"
"ESTADOS_UNIDOS","WISCONSIN","SIN_INFORMAR"
"ESPAÑA","TENERIFE","ROSARIO__EL"
"ARGENTINA","TIERRA_DEL_FUEGO","SIN_INFORMAR"
"ESPAÑA","HUELVA","HUELVA"
"ESTADOS_UNIDOS","IOWA","SIN_INFORMAR"
"PERU","ICA","SIN_INFORMAR"
"ESPAÑA","BARCELONA","PAPIOL__EL"
"CHILE","COQUIMBO","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","JOINVILLE"
"CHILE","ARAUCANIA","CAUTíN"
"ESPAÑA","BARCELONA","SANT_FRUITOS_DE_BAGES"
"ESPAÑA","CIUDAD_REAL","PEDRO_MUÑOZ"
"MEXICO","MEXICO","COACALCO_DE_BERRIOZáBAL"
"MEXICO","NUEVO_LEON","SANTA_CATARINA"
"HUNGRIA","PEST","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","DURANGO"
"ESPAÑA","TERUEL","SARRION"
"MOZAMBIQUE","MAPUTO","SIN_INFORMAR"
"ARGENTINA","CHUBUT","BARILOCHE"
"IRLANDA","KILDARE","SIN_INFORMAR"
"ESPAÑA","ZARAGOZA","CADRETE"
"MEXICO","MORELOS","YAUTEPEC"
"ESPAÑA","CASTELLON","BETXI"
"ESPAÑA","LA_CORUÑA","POBRA_DO_CARAMIÑAL__A"
"ESPAÑA","TARRAGONA","VINYOLS_I_ELS_ARCS"
"UCRANIA","POLTAVS_KA_OBLAST","SIN_INFORMAR"
"ESPAÑA","ASTURIAS","CUDILLERO"
"ESPAÑA","CORDOBA","VILLA_DEL_RIO"
"CHILE","ATACAMA","SIN_INFORMAR"
"REINO_UNIDO","MIDDLESBROUGH","SIN_INFORMAR"
"LUXEMBURGO","GREVENMACHER","SIN_INFORMAR"
"ESPAÑA","CASTELLON","COVES_DE_VINROMÀ__LES"
"ISRAEL","YEHUDA_VESHOMRON","SIN_INFORMAR"
"ESPAÑA","TENERIFE","SAN_ANDRÉS_Y_SAUCES"
"ARGENTINA","CIUDAD_AUTONOMA","SIN_INFORMAR"
"ARGENTINA","CORDOBA","RíO_SEGUNDO"
"ARGENTINA","CORRIENTES","SAN_MARTíN"
"ARGENTINA","MENDOZA","LUJáN_DE_CUYO"
"BRASIL","SAO_PAULO","SIN_INFORMAR"
"ESPAÑA","ALMERIA","ALMERIA"
"ESPAÑA","CADIZ","BARBATE"
"CHILE","REGION_METROPOLITANA","CHACABUCO"
"ESPAÑA","ALMERIA","ROQUETAS_DE_MAR"
"ESPAÑA","GIRONA","GIRONA"
"ESPAÑA","MADRID","PARACUELLOS_DE_JARAMA"
"IRLANDA","CORK","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","BEASAIN"
"BRASIL","MINAS_GERAIS","OURO_PRETO"
"MARRUECOS","RABAT-SALE","SIN_INFORMAR"
"ESPAÑA","LUGO","BURELA"
"ECUADOR","IMBABURA","SIN_INFORMAR"
"BRASIL","RIO_GRANDE_DO_SUL","SANTA_ROSA"
"PERU","HUANUCO","SIN_INFORMAR"
"ESPAÑA","LA_CORUÑA","TOURO"
"ESPAÑA","TOLEDO","SANTA_OLALLA"
"UCRANIA","VOLYNS_KA_OBLAST","SIN_INFORMAR"
"ISRAEL","HAMERKAZ","NETANYA"
"ESPAÑA","LA_CORUÑA","NOIA"
"ESPAÑA","BURGOS","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","SANTA_RITA_DO_SAPUCAí"
"ECUADOR","SUCUMBIOS","SIN_INFORMAR"
"MEXICO","PUEBLA","SANTA_ISABEL_CHOLULA"
" ","BUENOS AIRES","FLORENCIO VARELA"
